"subject","trial_number","Cross_position","Circle_1","Position_1","Color_1","Circle_2","Position_2","Color_2","Position_3","Color_3","Position_4","Color_4","p_confidence","response_color","response_time","angle_1","angle_2","angle_3","angle_4","angle_1_cue","angle_2_cue","angle_3_cue","angle_4_cue"
"988074894","6","0","-1","38.9959861475499280914","6","-1","218.9959861475499280914","9","128.9959861475499280914","5","308.9959861475499565131","8","5","4","1094","38.9959861475499280914","218.9959861475499280914","128.9959861475499280914","308.9959861475499565131","128.9959861475499280914","308.9959861475499565131","218.9959861475499280914","398.9959861475499565131"
"988074894","6","0","-1","38.9959861475499280914","6","-1","218.9959861475499280914","9","128.9959861475499280914","5","308.9959861475499565131","8","4","2","2630","38.9959861475499280914","218.9959861475499280914","128.9959861475499280914","308.9959861475499565131","128.9959861475499280914","308.9959861475499565131","218.9959861475499280914","398.9959861475499565131"
"988074894","6","0","-1","38.9959861475499280914","6","-1","218.9959861475499280914","9","128.9959861475499280914","5","308.9959861475499565131","8","6","6","1066","38.9959861475499280914","218.9959861475499280914","128.9959861475499280914","308.9959861475499565131","128.9959861475499280914","308.9959861475499565131","218.9959861475499280914","398.9959861475499565131"
"988074894","7","0","1","164.760914981542384794","7","1","344.760914981542384794","7","254.760914981542384794","8","434.760914981542384794","4","0","7","1590","164.760914981542384794","344.760914981542384794","254.760914981542384794","434.760914981542384794","254.760914981542384794","434.760914981542384794","344.760914981542384794","524.7609149815423279506"
"988074894","7","0","1","164.760914981542384794","7","1","344.760914981542384794","7","254.760914981542384794","8","434.760914981542384794","4","3","5","1318","164.760914981542384794","344.760914981542384794","254.760914981542384794","434.760914981542384794","254.760914981542384794","434.760914981542384794","344.760914981542384794","524.7609149815423279506"
"988074894","7","0","1","164.760914981542384794","7","1","344.760914981542384794","7","254.760914981542384794","8","434.760914981542384794","4","1","6","1413","164.760914981542384794","344.760914981542384794","254.760914981542384794","434.760914981542384794","254.760914981542384794","434.760914981542384794","344.760914981542384794","524.7609149815423279506"
"988074894","7","0","1","164.760914981542384794","7","1","344.760914981542384794","7","254.760914981542384794","8","434.760914981542384794","4","6","1","1167","164.760914981542384794","344.760914981542384794","254.760914981542384794","434.760914981542384794","254.760914981542384794","434.760914981542384794","344.760914981542384794","524.7609149815423279506"
"988074894","7","0","1","164.760914981542384794","7","1","344.760914981542384794","7","254.760914981542384794","8","434.760914981542384794","4","7","8","1332","164.760914981542384794","344.760914981542384794","254.760914981542384794","434.760914981542384794","254.760914981542384794","434.760914981542384794","344.760914981542384794","524.7609149815423279506"
"988074894","7","0","1","164.760914981542384794","7","1","344.760914981542384794","7","254.760914981542384794","8","434.760914981542384794","4","6","2","915","164.760914981542384794","344.760914981542384794","254.760914981542384794","434.760914981542384794","254.760914981542384794","434.760914981542384794","344.760914981542384794","524.7609149815423279506"
"988074894","7","0","1","164.760914981542384794","7","1","344.760914981542384794","7","254.760914981542384794","8","434.760914981542384794","4","3","3","1029","164.760914981542384794","344.760914981542384794","254.760914981542384794","434.760914981542384794","254.760914981542384794","434.760914981542384794","344.760914981542384794","524.7609149815423279506"
"988074894","7","0","1","164.760914981542384794","7","1","344.760914981542384794","7","254.760914981542384794","8","434.760914981542384794","4","1","4","801","164.760914981542384794","344.760914981542384794","254.760914981542384794","434.760914981542384794","254.760914981542384794","434.760914981542384794","344.760914981542384794","524.7609149815423279506"
"988074894","7","0","1","164.760914981542384794","7","1","344.760914981542384794","7","254.760914981542384794","8","434.760914981542384794","4","2","9","1261","164.760914981542384794","344.760914981542384794","254.760914981542384794","434.760914981542384794","254.760914981542384794","434.760914981542384794","344.760914981542384794","524.7609149815423279506"
"988074894","8","0","-1","-172.644803019390622012","2","-1","7.355196980609377988","5","-82.644803019390622012","7","97.355196980609377988","2","7","6","1345","-172.644803019390622012","7.355196980609377988","-82.644803019390622012","97.355196980609377988","-82.644803019390622012","97.355196980609377988","7.355196980609377988","187.355196980609377988"
"988074894","8","0","-1","-172.644803019390622012","2","-1","7.355196980609377988","5","-82.644803019390622012","7","97.355196980609377988","2","6","3","1048","-172.644803019390622012","7.355196980609377988","-82.644803019390622012","97.355196980609377988","-82.644803019390622012","97.355196980609377988","7.355196980609377988","187.355196980609377988"
"988074894","8","0","-1","-172.644803019390622012","2","-1","7.355196980609377988","5","-82.644803019390622012","7","97.355196980609377988","2","4","2","673","-172.644803019390622012","7.355196980609377988","-82.644803019390622012","97.355196980609377988","-82.644803019390622012","97.355196980609377988","7.355196980609377988","187.355196980609377988"
"988074894","8","0","-1","-172.644803019390622012","2","-1","7.355196980609377988","5","-82.644803019390622012","7","97.355196980609377988","2","3","7","790","-172.644803019390622012","7.355196980609377988","-82.644803019390622012","97.355196980609377988","-82.644803019390622012","97.355196980609377988","7.355196980609377988","187.355196980609377988"
"988074894","8","0","-1","-172.644803019390622012","2","-1","7.355196980609377988","5","-82.644803019390622012","7","97.355196980609377988","2","6","5","950","-172.644803019390622012","7.355196980609377988","-82.644803019390622012","97.355196980609377988","-82.644803019390622012","97.355196980609377988","7.355196980609377988","187.355196980609377988"
"988074894","8","0","-1","-172.644803019390622012","2","-1","7.355196980609377988","5","-82.644803019390622012","7","97.355196980609377988","2","5","8","1311","-172.644803019390622012","7.355196980609377988","-82.644803019390622012","97.355196980609377988","-82.644803019390622012","97.355196980609377988","7.355196980609377988","187.355196980609377988"
"988074894","8","0","-1","-172.644803019390622012","2","-1","7.355196980609377988","5","-82.644803019390622012","7","97.355196980609377988","2","2","4","1926","-172.644803019390622012","7.355196980609377988","-82.644803019390622012","97.355196980609377988","-82.644803019390622012","97.355196980609377988","7.355196980609377988","187.355196980609377988"
"988074894","8","0","-1","-172.644803019390622012","2","-1","7.355196980609377988","5","-82.644803019390622012","7","97.355196980609377988","2","1","1","2078","-172.644803019390622012","7.355196980609377988","-82.644803019390622012","97.355196980609377988","-82.644803019390622012","97.355196980609377988","7.355196980609377988","187.355196980609377988"
"988074894","8","0","-1","-172.644803019390622012","2","-1","7.355196980609377988","5","-82.644803019390622012","7","97.355196980609377988","2","6","9","1100","-172.644803019390622012","7.355196980609377988","-82.644803019390622012","97.355196980609377988","-82.644803019390622012","97.355196980609377988","7.355196980609377988","187.355196980609377988"
"988074894","9","0","-1","-122.7992495109325403746","8","-1","57.2007504890674596254","1","-32.7992495109325403746","1","147.2007504890674454145","2","0","8","1017","-122.7992495109325403746","57.2007504890674596254","-32.7992495109325403746","147.2007504890674454145","-32.7992495109325403746","147.2007504890674454145","57.2007504890674596254","237.2007504890674454145"
"988074894","9","0","-1","-122.7992495109325403746","8","-1","57.2007504890674596254","1","-32.7992495109325403746","1","147.2007504890674454145","2","6","2","1052","-122.7992495109325403746","57.2007504890674596254","-32.7992495109325403746","147.2007504890674454145","-32.7992495109325403746","147.2007504890674454145","57.2007504890674596254","237.2007504890674454145"
"988074894","9","0","-1","-122.7992495109325403746","8","-1","57.2007504890674596254","1","-32.7992495109325403746","1","147.2007504890674454145","2","6","4","905","-122.7992495109325403746","57.2007504890674596254","-32.7992495109325403746","147.2007504890674454145","-32.7992495109325403746","147.2007504890674454145","57.2007504890674596254","237.2007504890674454145"
"988074894","9","0","-1","-122.7992495109325403746","8","-1","57.2007504890674596254","1","-32.7992495109325403746","1","147.2007504890674454145","2","7","6","1283","-122.7992495109325403746","57.2007504890674596254","-32.7992495109325403746","147.2007504890674454145","-32.7992495109325403746","147.2007504890674454145","57.2007504890674596254","237.2007504890674454145"
"988074894","9","0","-1","-122.7992495109325403746","8","-1","57.2007504890674596254","1","-32.7992495109325403746","1","147.2007504890674454145","2","0","1","907","-122.7992495109325403746","57.2007504890674596254","-32.7992495109325403746","147.2007504890674454145","-32.7992495109325403746","147.2007504890674454145","57.2007504890674596254","237.2007504890674454145"
"988074894","9","0","-1","-122.7992495109325403746","8","-1","57.2007504890674596254","1","-32.7992495109325403746","1","147.2007504890674454145","2","3","9","1253","-122.7992495109325403746","57.2007504890674596254","-32.7992495109325403746","147.2007504890674454145","-32.7992495109325403746","147.2007504890674454145","57.2007504890674596254","237.2007504890674454145"
"988074894","9","0","-1","-122.7992495109325403746","8","-1","57.2007504890674596254","1","-32.7992495109325403746","1","147.2007504890674454145","2","5","7","1529","-122.7992495109325403746","57.2007504890674596254","-32.7992495109325403746","147.2007504890674454145","-32.7992495109325403746","147.2007504890674454145","57.2007504890674596254","237.2007504890674454145"
"988074894","9","0","-1","-122.7992495109325403746","8","-1","57.2007504890674596254","1","-32.7992495109325403746","1","147.2007504890674454145","2","6","5","1043","-122.7992495109325403746","57.2007504890674596254","-32.7992495109325403746","147.2007504890674454145","-32.7992495109325403746","147.2007504890674454145","57.2007504890674596254","237.2007504890674454145"
"988074894","9","0","-1","-122.7992495109325403746","8","-1","57.2007504890674596254","1","-32.7992495109325403746","1","147.2007504890674454145","2","6","3","806","-122.7992495109325403746","57.2007504890674596254","-32.7992495109325403746","147.2007504890674454145","-32.7992495109325403746","147.2007504890674454145","57.2007504890674596254","237.2007504890674454145"
"988074894","10","0","1","42.8253199678904934444","8","1","222.8253199678904934444","3","132.8253199678904934444","7","312.8253199678904934444","8","6","2","1448","42.8253199678904934444","222.8253199678904934444","132.8253199678904934444","312.8253199678904934444","132.8253199678904934444","312.8253199678904934444","222.8253199678904934444","402.8253199678904934444"
"988074894","10","0","1","42.8253199678904934444","8","1","222.8253199678904934444","3","132.8253199678904934444","7","312.8253199678904934444","8","5","8","942","42.8253199678904934444","222.8253199678904934444","132.8253199678904934444","312.8253199678904934444","132.8253199678904934444","312.8253199678904934444","222.8253199678904934444","402.8253199678904934444"
"988074894","10","0","1","42.8253199678904934444","8","1","222.8253199678904934444","3","132.8253199678904934444","7","312.8253199678904934444","8","6","4","1557","42.8253199678904934444","222.8253199678904934444","132.8253199678904934444","312.8253199678904934444","132.8253199678904934444","312.8253199678904934444","222.8253199678904934444","402.8253199678904934444"
"988074894","10","0","1","42.8253199678904934444","8","1","222.8253199678904934444","3","132.8253199678904934444","7","312.8253199678904934444","8","6","1","1153","42.8253199678904934444","222.8253199678904934444","132.8253199678904934444","312.8253199678904934444","132.8253199678904934444","312.8253199678904934444","222.8253199678904934444","402.8253199678904934444"
