,stimulus_radius,central_radius,peripheral_radius,build,date,time,subject,group,blockcode,blocknum,trialcode,trialnum,response,correct,latency,subject.1,trial_number,sequence_number,order_num,trial_type,Cross_position,Circle_1,Position_1,Color_1,Circle_2,Position_2,Color_2,Position_3,Color_3,Position_4,Color_4,similarity,response_time,angle_1,angle_2,angle_3,angle_4,angle_1_cue,angle_2_cue,angle_3_cue,angle_4_cue,catch_vals,ratio_pxpermm,screen_size_x,screen_size_y,viewer_distance,line_size,calibration_image_size,DVA_to_distance,ratio_pxpermm.1,radius_F,radius_P,r_F,peripheral_scale,bin1,bin2,eccen_type,noncompliant
2454,1,1,10,6.2.1,26-08-20,15:08:55,513963865,789715452,experiment,166,centermouse,4,centersquare,0,495,513963865,146,59,71,during,0,-1,-9.555222103,#AAFF00,-1,170.4447779,#0000FF,0,0,0,0,2,2828,-9.555222103,170.4447779,170.4447779,-9.555222103,80.4447779,260.4447779,260.4447779,80.4447779,NA,4.3224299065420561661px,370.1621621621621329723px,208.2162162162162246659px,567.3959944,86.4485981308411197688px,13594.391999999999825377px,9.90393038,4.3224299065420561661px,42.8090448650540906783px,428.0904486505409067831px,42.8090448650540906783px,4.5,NA,NA,FF,0
2456,1,1,10,6.2.1,26-08-20,15:08:55,513963865,789715452,experiment,168,centermouse,4,centersquare,0,876,513963865,148,80,134,during,0,-1,23.87989629,#FF00AA,-1,203.8798963,#FF00AA,0,0,0,0,0,1046,23.87989629,203.8798963,203.8798963,23.87989629,113.8798963,293.8798963,293.8798963,113.8798963,NA,4.3224299065420561661px,370.1621621621621329723px,208.2162162162162246659px,567.3959944,86.4485981308411197688px,13594.391999999999825377px,9.90393038,4.3224299065420561661px,42.8090448650540906783px,428.0904486505409067831px,42.8090448650540906783px,4.5,NA,NA,FF,0
2458,1,1,10,6.2.1,26-08-20,15:08:55,513963865,789715452,experiment,170,centermouse,4,centersquare,0,1104,513963865,150,22,196,during,0,-1,-15.07560249,#00A9FF,-1,164.9243975,#00FFA9,0,0,0,0,2,2981,-15.07560249,164.9243975,164.9243975,-15.07560249,74.92439751,254.9243975,254.9243975,74.92439751,NA,4.3224299065420561661px,370.1621621621621329723px,208.2162162162162246659px,567.3959944,86.4485981308411197688px,13594.391999999999825377px,9.90393038,4.3224299065420561661px,42.8090448650540906783px,428.0904486505409067831px,42.8090448650540906783px,4.5,NA,NA,FF,0
2459,1,1,10,6.2.1,26-08-20,15:08:55,513963865,789715452,experiment,171,centermouse,4,centersquare,0,785,513963865,151,1,179,during,0,-1,28.15309812,#FFAA00,-1,208.1530981,#AA00FF,0,0,0,0,3,2178,28.15309812,208.1530981,208.1530981,28.15309812,118.1530981,298.1530981,298.1530981,118.1530981,NA,4.3224299065420561661px,370.1621621621621329723px,208.2162162162162246659px,567.3959944,86.4485981308411197688px,13594.391999999999825377px,9.90393038,4.3224299065420561661px,42.8090448650540906783px,428.0904486505409067831px,42.8090448650540906783px,4.5,NA,NA,FF,0
2462,1,1,10,6.2.1,26-08-20,15:08:55,513963865,789715452,experiment,174,centermouse,4,centersquare,0,461,513963865,154,50,88,during,0,-1,-16.20654876,#FFAA00,-1,163.7934512,#0000FF,0,0,0,0,2,1289,-16.20654876,163.7934512,163.7934512,-16.20654876,73.79345124,253.7934512,253.7934512,73.79345124,NA,4.3224299065420561661px,370.1621621621621329723px,208.2162162162162246659px,567.3959944,86.4485981308411197688px,13594.391999999999825377px,9.90393038,4.3224299065420561661px,42.8090448650540906783px,428.0904486505409067831px,42.8090448650540906783px,4.5,NA,NA,FF,0
2468,1,1,10,6.2.1,26-08-20,15:08:55,513963865,789715452,experiment,180,centermouse,4,centersquare,0,583,513963865,160,252,26,during,0,-1,-3.268439065,#AA00FF,-1,176.7315609,#00FFA9,0,0,0,0,3,2041,-3.268439065,176.7315609,176.7315609,-3.268439065,86.73156093,266.7315609,266.7315609,86.73156093,NA,4.3224299065420561661px,370.1621621621621329723px,208.2162162162162246659px,567.3959944,86.4485981308411197688px,13594.391999999999825377px,9.90393038,4.3224299065420561661px,42.8090448650540906783px,428.0904486505409067831px,42.8090448650540906783px,4.5,NA,NA,FF,0
2469,1,1,10,6.2.1,26-08-20,15:08:55,513963865,789715452,experiment,181,centermouse,4,centersquare,0,789,513963865,161,156,92,during,0,-1,7.890242352,#0000FF,-1,187.8902424,#0000FF,0,0,0,0,0,1002,7.890242352,187.8902424,187.8902424,7.890242352,97.89024235,277.8902424,277.8902424,97.89024235,NA,4.3224299065420561661px,370.1621621621621329723px,208.2162162162162246659px,567.3959944,86.4485981308411197688px,13594.391999999999825377px,9.90393038,4.3224299065420561661px,42.8090448650540906783px,428.0904486505409067831px,42.8090448650540906783px,4.5,NA,NA,FF,0
2470,1,1,10,6.2.1,26-08-20,15:08:55,513963865,789715452,experiment,182,centermouse,4,centersquare,0,665,513963865,162,111,212,during,0,-1,29.23368285,#00FFA9,-1,209.2336829,#00A9FF,0,0,0,0,1,1048,29.23368285,209.2336829,209.2336829,29.23368285,119.2336829,299.2336829,299.2336829,119.2336829,NA,4.3224299065420561661px,370.1621621621621329723px,208.2162162162162246659px,567.3959944,86.4485981308411197688px,13594.391999999999825377px,9.90393038,4.3224299065420561661px,42.8090448650540906783px,428.0904486505409067831px,42.8090448650540906783px,4.5,NA,NA,FF,0
2473,1,1,10,6.2.1,26-08-20,15:08:55,513963865,789715452,experiment,185,centermouse,4,centersquare,0,571,513963865,165,144,158,during,0,-1,19.30675199,#FFAA00,-1,199.306752,#FF0000,0,0,0,0,2,1194,19.30675199,199.306752,199.306752,19.30675199,109.306752,289.306752,289.306752,109.306752,NA,4.3224299065420561661px,370.1621621621621329723px,208.2162162162162246659px,567.3959944,86.4485981308411197688px,13594.391999999999825377px,9.90393038,4.3224299065420561661px,42.8090448650540906783px,428.0904486505409067831px,42.8090448650540906783px,4.5,NA,NA,FF,0
2474,1,1,10,6.2.1,26-08-20,15:08:55,513963865,789715452,experiment,186,centermouse,4,centersquare,0,628,513963865,166,5,152,during,0,-1,15.72476735,#0000FF,-1,195.7247674,#00FF00,0,0,0,0,2,807,15.72476735,195.7247674,195.7247674,15.72476735,105.7247674,285.7247674,285.7247674,105.7247674,NA,4.3224299065420561661px,370.1621621621621329723px,208.2162162162162246659px,567.3959944,86.4485981308411197688px,13594.391999999999825377px,9.90393038,4.3224299065420561661px,42.8090448650540906783px,428.0904486505409067831px,42.8090448650540906783px,4.5,NA,NA,FF,0
2476,1,1,10,6.2.1,26-08-20,15:08:55,513963865,789715452,experiment,188,centermouse,4,centersquare,0,621,513963865,168,61,175,during,0,-1,-13.4939052,#AAFF00,-1,166.5060948,#FF0000,0,0,0,0,2,850,-13.4939052,166.5060948,166.5060948,-13.4939052,76.5060948,256.5060948,256.5060948,76.5060948,NA,4.3224299065420561661px,370.1621621621621329723px,208.2162162162162246659px,567.3959944,86.4485981308411197688px,13594.391999999999825377px,9.90393038,4.3224299065420561661px,42.8090448650540906783px,428.0904486505409067831px,42.8090448650540906783px,4.5,NA,NA,FF,0
2487,1,1,10,6.2.1,26-08-20,15:08:55,513963865,789715452,experiment,199,centermouse,4,centersquare,0,1784,513963865,179,94,84,during,0,-1,-3.090191636,#FF0000,-1,176.9098084,#AA00FF,0,0,0,0,3,4874,-3.090191636,176.9098084,176.9098084,-3.090191636,86.90980836,266.9098084,266.9098084,86.90980836,NA,4.3224299065420561661px,370.1621621621621329723px,208.2162162162162246659px,567.3959944,86.4485981308411197688px,13594.391999999999825377px,9.90393038,4.3224299065420561661px,42.8090448650540906783px,428.0904486505409067831px,42.8090448650540906783px,4.5,NA,NA,FF,0
2490,1,1,10,6.2.1,26-08-20,15:08:55,513963865,789715452,experiment,202,centermouse,4,centersquare,0,437,513963865,182,81,8,during,0,-1,13.09506481,#FF0000,-1,193.0950648,#00FFA9,0,0,0,0,2,3415,13.09506481,193.0950648,193.0950648,13.09506481,103.0950648,283.0950648,283.0950648,103.0950648,NA,4.3224299065420561661px,370.1621621621621329723px,208.2162162162162246659px,567.3959944,86.4485981308411197688px,13594.391999999999825377px,9.90393038,4.3224299065420561661px,42.8090448650540906783px,428.0904486505409067831px,42.8090448650540906783px,4.5,NA,NA,FF,0
2492,1,1,10,6.2.1,26-08-20,15:08:55,513963865,789715452,experiment,204,centermouse,4,centersquare,0,431,513963865,184,119,56,during,0,-1,-15.11938103,#FF0000,-1,164.880619,#FFAA00,0,0,0,0,2,1091,-15.11938103,164.880619,164.880619,-15.11938103,74.88061897,254.880619,254.880619,74.88061897,NA,4.3224299065420561661px,370.1621621621621329723px,208.2162162162162246659px,567.3959944,86.4485981308411197688px,13594.391999999999825377px,9.90393038,4.3224299065420561661px,42.8090448650540906783px,428.0904486505409067831px,42.8090448650540906783px,4.5,NA,NA,FF,0
2493,1,1,10,6.2.1,26-08-20,15:08:55,513963865,789715452,experiment,205,centermouse,4,centersquare,0,549,513963865,185,174,194,during,0,-1,-25.69653822,#FFAA00,-1,154.3034618,#FFAA00,0,0,0,0,0,755,-25.69653822,154.3034618,154.3034618,-25.69653822,64.30346178,244.3034618,244.3034618,64.30346178,NA,4.3224299065420561661px,370.1621621621621329723px,208.2162162162162246659px,567.3959944,86.4485981308411197688px,13594.391999999999825377px,9.90393038,4.3224299065420561661px,42.8090448650540906783px,428.0904486505409067831px,42.8090448650540906783px,4.5,NA,NA,FF,0
2494,1,1,10,6.2.1,26-08-20,15:08:55,513963865,789715452,experiment,206,centermouse,4,centersquare,0,483,513963865,186,164,98,during,0,-1,22.45652601,#FFAA00,-1,202.456526,#FF00AA,0,0,0,0,2,1198,22.45652601,202.456526,202.456526,22.45652601,112.456526,292.456526,292.456526,112.456526,NA,4.3224299065420561661px,370.1621621621621329723px,208.2162162162162246659px,567.3959944,86.4485981308411197688px,13594.391999999999825377px,9.90393038,4.3224299065420561661px,42.8090448650540906783px,428.0904486505409067831px,42.8090448650540906783px,4.5,NA,NA,FF,0
2496,1,1,10,6.2.1,26-08-20,15:08:55,513963865,789715452,experiment,208,centermouse,4,centersquare,0,444,513963865,188,191,89,during,0,-1,-26.1755685,#AA00FF,-1,153.8244315,#FF0000,0,0,0,0,2,1156,-26.1755685,153.8244315,153.8244315,-26.1755685,63.8244315,243.8244315,243.8244315,63.8244315,NA,4.3224299065420561661px,370.1621621621621329723px,208.2162162162162246659px,567.3959944,86.4485981308411197688px,13594.391999999999825377px,9.90393038,4.3224299065420561661px,42.8090448650540906783px,428.0904486505409067831px,42.8090448650540906783px,4.5,NA,NA,FF,0
2497,1,1,10,6.2.1,26-08-20,15:08:55,513963865,789715452,experiment,209,centermouse,4,centersquare,0,471,513963865,189,54,46,during,0,-1,-8.130150679,#FF0000,-1,171.8698493,#AAFF00,0,0,0,0,2,918,-8.130150679,171.8698493,171.8698493,-8.130150679,81.86984932,261.8698493,261.8698493,81.86984932,NA,4.3224299065420561661px,370.1621621621621329723px,208.2162162162162246659px,567.3959944,86.4485981308411197688px,13594.391999999999825377px,9.90393038,4.3224299065420561661px,42.8090448650540906783px,428.0904486505409067831px,42.8090448650540906783px,4.5,NA,NA,FF,0
2499,1,1,10,6.2.1,26-08-20,15:08:55,513963865,789715452,experiment,211,centermouse,4,centersquare,0,626,513963865,191,165,168,during,0,-1,-19.4025155,#0000FF,-1,160.5974845,#00A9FF,0,0,0,0,1,952,-19.4025155,160.5974845,160.5974845,-19.4025155,70.5974845,250.5974845,250.5974845,70.5974845,NA,4.3224299065420561661px,370.1621621621621329723px,208.2162162162162246659px,567.3959944,86.4485981308411197688px,13594.391999999999825377px,9.90393038,4.3224299065420561661px,42.8090448650540906783px,428.0904486505409067831px,42.8090448650540906783px,4.5,NA,NA,FF,0
2500,1,1,10,6.2.1,26-08-20,15:08:55,513963865,789715452,experiment,212,centermouse,4,centersquare,0,518,513963865,192,186,217,during,0,-1,-24.12111078,#AAFF00,-1,155.8788892,#00FFA9,0,0,0,0,1,734,-24.12111078,155.8788892,155.8788892,-24.12111078,65.87888922,245.8788892,245.8788892,65.87888922,NA,4.3224299065420561661px,370.1621621621621329723px,208.2162162162162246659px,567.3959944,86.4485981308411197688px,13594.391999999999825377px,9.90393038,4.3224299065420561661px,42.8090448650540906783px,428.0904486505409067831px,42.8090448650540906783px,4.5,NA,NA,FF,0
2503,1,1,10,6.2.1,26-08-20,15:08:55,513963865,789715452,experiment,215,centermouse,4,centersquare,0,1003,513963865,195,140,112,during,0,-1,23.84394182,#00A9FF,-1,203.8439418,#AA00FF,0,0,0,0,1,1482,23.84394182,203.8439418,203.8439418,23.84394182,113.8439418,293.8439418,293.8439418,113.8439418,NA,4.3224299065420561661px,370.1621621621621329723px,208.2162162162162246659px,567.3959944,86.4485981308411197688px,13594.391999999999825377px,9.90393038,4.3224299065420561661px,42.8090448650540906783px,428.0904486505409067831px,42.8090448650540906783px,4.5,NA,NA,FF,0
2504,1,1,10,6.2.1,26-08-20,15:08:55,513963865,789715452,experiment,216,centermouse,4,centersquare,0,526,513963865,196,40,156,during,0,-1,2.196780418,#FF00AA,-1,182.1967804,#AAFF00,0,0,0,0,2,1049,2.196780418,182.1967804,182.1967804,2.196780418,92.19678042,272.1967804,272.1967804,92.19678042,NA,4.3224299065420561661px,370.1621621621621329723px,208.2162162162162246659px,567.3959944,86.4485981308411197688px,13594.391999999999825377px,9.90393038,4.3224299065420561661px,42.8090448650540906783px,428.0904486505409067831px,42.8090448650540906783px,4.5,NA,NA,FF,0
2505,1,1,10,6.2.1,26-08-20,15:08:55,513963865,789715452,experiment,217,centermouse,4,centersquare,0,468,513963865,197,69,103,during,0,-1,-20.29123657,#0000FF,-1,159.7087634,#AA00FF,0,0,0,0,2,1300,-20.29123657,159.7087634,159.7087634,-20.29123657,69.70876343,249.7087634,249.7087634,69.70876343,NA,4.3224299065420561661px,370.1621621621621329723px,208.2162162162162246659px,567.3959944,86.4485981308411197688px,13594.391999999999825377px,9.90393038,4.3224299065420561661px,42.8090448650540906783px,428.0904486505409067831px,42.8090448650540906783px,4.5,NA,NA,FF,0
2513,1,1,10,6.2.1,26-08-20,15:08:55,513963865,789715452,experiment,225,centermouse,4,centersquare,0,507,513963865,205,251,53,during,0,-1,-8.631920768,#AA00FF,-1,171.3680792,#FF00AA,0,0,0,0,1,1173,-8.631920768,171.3680792,171.3680792,-8.631920768,81.36807923,261.3680792,261.3680792,81.36807923,NA,4.3224299065420561661px,370.1621621621621329723px,208.2162162162162246659px,567.3959944,86.4485981308411197688px,13594.391999999999825377px,9.90393038,4.3224299065420561661px,42.8090448650540906783px,428.0904486505409067831px,42.8090448650540906783px,4.5,NA,NA,FF,0
2514,1,1,10,6.2.1,26-08-20,15:08:55,513963865,789715452,experiment,226,centermouse,4,centersquare,0,640,513963865,206,44,11,during,0,-1,1.712204812,#AA00FF,-1,181.7122048,#AA00FF,0,0,0,0,0,787,1.712204812,181.7122048,181.7122048,1.712204812,91.71220481,271.7122048,271.7122048,91.71220481,NA,4.3224299065420561661px,370.1621621621621329723px,208.2162162162162246659px,567.3959944,86.4485981308411197688px,13594.391999999999825377px,9.90393038,4.3224299065420561661px,42.8090448650540906783px,428.0904486505409067831px,42.8090448650540906783px,4.5,NA,NA,FF,0
2524,1,1,10,6.2.1,26-08-20,15:08:55,513963865,789715452,experiment,236,centermouse,4,centersquare,0,616,513963865,216,184,207,during,0,-1,25.50303994,#00A9FF,-1,205.5030399,#FF0000,0,0,0,0,2,7294,25.50303994,205.5030399,205.5030399,25.50303994,115.5030399,295.5030399,295.5030399,115.5030399,NA,4.3224299065420561661px,370.1621621621621329723px,208.2162162162162246659px,567.3959944,86.4485981308411197688px,13594.391999999999825377px,9.90393038,4.3224299065420561661px,42.8090448650540906783px,428.0904486505409067831px,42.8090448650540906783px,4.5,NA,NA,FF,0
2526,1,1,10,6.2.1,26-08-20,15:08:55,513963865,789715452,experiment,238,centermouse,4,centersquare,0,722,513963865,218,58,119,during,0,-1,10.06912426,#AAFF00,-1,190.0691243,#FFAA00,0,0,0,0,1,943,10.06912426,190.0691243,190.0691243,10.06912426,100.0691243,280.0691243,280.0691243,100.0691243,NA,4.3224299065420561661px,370.1621621621621329723px,208.2162162162162246659px,567.3959944,86.4485981308411197688px,13594.391999999999825377px,9.90393038,4.3224299065420561661px,42.8090448650540906783px,428.0904486505409067831px,42.8090448650540906783px,4.5,NA,NA,FF,0
2527,1,1,10,6.2.1,26-08-20,15:08:55,513963865,789715452,experiment,239,centermouse,4,centersquare,0,570,513963865,219,17,65,during,0,-1,-15.60583278,#00FF00,-1,164.3941672,#FFAA00,0,0,0,0,1,810,-15.60583278,164.3941672,164.3941672,-15.60583278,74.39416722,254.3941672,254.3941672,74.39416722,NA,4.3224299065420561661px,370.1621621621621329723px,208.2162162162162246659px,567.3959944,86.4485981308411197688px,13594.391999999999825377px,9.90393038,4.3224299065420561661px,42.8090448650540906783px,428.0904486505409067831px,42.8090448650540906783px,4.5,NA,NA,FF,0
2529,1,1,10,6.2.1,26-08-20,15:08:55,513963865,789715452,experiment,241,centermouse,4,centersquare,0,529,513963865,221,172,180,during,0,-1,3.169619891,#00FF00,-1,183.1696199,#FF00AA,0,0,0,0,2,964,3.169619891,183.1696199,183.1696199,3.169619891,93.16961989,273.1696199,273.1696199,93.16961989,NA,4.3224299065420561661px,370.1621621621621329723px,208.2162162162162246659px,567.3959944,86.4485981308411197688px,13594.391999999999825377px,9.90393038,4.3224299065420561661px,42.8090448650540906783px,428.0904486505409067831px,42.8090448650540906783px,4.5,NA,NA,FF,0
2530,1,1,10,6.2.1,26-08-20,15:08:55,513963865,789715452,experiment,242,centermouse,4,centersquare,0,660,513963865,222,51,16,during,0,-1,18.04969134,#00FF00,-1,198.0496913,#00FF00,0,0,0,0,0,1476,18.04969134,198.0496913,198.0496913,18.04969134,108.0496913,288.0496913,288.0496913,108.0496913,NA,4.3224299065420561661px,370.1621621621621329723px,208.2162162162162246659px,567.3959944,86.4485981308411197688px,13594.391999999999825377px,9.90393038,4.3224299065420561661px,42.8090448650540906783px,428.0904486505409067831px,42.8090448650540906783px,4.5,NA,NA,FF,0
2537,1,1,10,6.2.1,26-08-20,15:08:55,513963865,789715452,experiment,249,centermouse,4,centersquare,0,619,513963865,228,41,227,during,0,-1,-16.95378064,#0000FF,-1,163.0462194,#FF0000,0,0,0,0,5,3926,-16.95378064,163.0462194,163.0462194,-16.95378064,73.04621936,253.0462194,253.0462194,73.04621936,NA,4.3224299065420561661px,370.1621621621621329723px,208.2162162162162246659px,567.3959944,86.4485981308411197688px,13594.391999999999825377px,9.90393038,4.3224299065420561661px,42.8090448650540906783px,428.0904486505409067831px,42.8090448650540906783px,4.5,NA,NA,FF,0
2541,1,1,10,6.2.1,26-08-20,15:08:55,513963865,789715452,experiment,253,centermouse,4,centersquare,0,592,513963865,232,13,145,during,0,-1,-20.27702755,#00FF00,-1,159.7229724,#AAFF00,0,0,0,0,0,2536,-20.27702755,159.7229724,159.7229724,-20.27702755,69.72297245,249.7229724,249.7229724,69.72297245,NA,4.3224299065420561661px,370.1621621621621329723px,208.2162162162162246659px,567.3959944,86.4485981308411197688px,13594.391999999999825377px,9.90393038,4.3224299065420561661px,42.8090448650540906783px,428.0904486505409067831px,42.8090448650540906783px,4.5,NA,NA,FF,0
2544,1,1,10,6.2.1,26-08-20,15:08:55,513963865,789715452,experiment,256,centermouse,4,centersquare,0,644,513963865,234,141,224,during,0,-1,-8.287801481,#AAFF00,-1,171.7121985,#AAFF00,0,0,0,0,0,789,-8.287801481,171.7121985,171.7121985,-8.287801481,81.71219852,261.7121985,261.7121985,81.71219852,NA,4.3224299065420561661px,370.1621621621621329723px,208.2162162162162246659px,567.3959944,86.4485981308411197688px,13594.391999999999825377px,9.90393038,4.3224299065420561661px,42.8090448650540906783px,428.0904486505409067831px,42.8090448650540906783px,4.5,NA,NA,FF,0
2548,1,1,10,6.2.1,26-08-20,15:08:55,513963865,789715452,experiment,260,centermouse,4,centersquare,0,598,513963865,238,47,66,during,0,-1,17.39375552,#00FF00,-1,197.3937555,#FF0000,0,0,0,0,2,2591,17.39375552,197.3937555,197.3937555,17.39375552,107.3937555,287.3937555,287.3937555,107.3937555,NA,4.3224299065420561661px,370.1621621621621329723px,208.2162162162162246659px,567.3959944,86.4485981308411197688px,13594.391999999999825377px,9.90393038,4.3224299065420561661px,42.8090448650540906783px,428.0904486505409067831px,42.8090448650540906783px,4.5,NA,NA,FF,0
